Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
RadenkovićDejan,"Radenković, Dejan",Socijalistička partija Srbije,M,1971,ZA,"Donekle je i simbolično, ali iznad svega pošteno što ćemo usvojiti bolji zakon, u skladu sa najboljim praksama EU koje reguliše oglašavanje. To je slučaj u ovom predlogu i on je usklađen, kao što sam već rekao, sa pravnim stečajevinama EU, drugim domaćim zakonima i predstavlja osnovni sistemski zakon u oblasti bezbednosti. Koristili smo sva raspoloživa dostignuća, opet, to nam je sudbina, da koristimo raspoloživa dostignuća zemalja EU i tražili smo najbolje moguće načine kako da izaberemo ona koja su najprimerenija našoj zemlji. Iznad svega na samom kraju, znajući da će bilo koja većina teško naći posvećenije reformama i transformaciju Srbije u normalnu evropsku državu, kao najbolju, nastavićemo da dajemo svoj doprinos poboljšanju zakonskim aktivnostima."
RističevićMarijan,"Rističević, Marijan",Srpska napredna stranka,M,1958,NEUTRALNO,"Takođe, želim da pozdravim što je naš zakon rigorozniji po pitanju alkohola od mnogih evropskih zemalja, jer u nekim zemljama je to dozvoljeno i za žestoka alkoholna pića itd. S obzirom na mentalitet naše nacije, ja mislim da to nije loše, za nas i Ruse da ta pravila budu rigoroznija, s obzirom na sklonosti da konzumiramo tu mučenicu i da nam je ona daleko dostupnija i jeftinija nego što je u evropskim zemljama."
StojiljkovićIvana,"Stojiljković, Ivana",Srpska napredna stranka,F,1981,ZA,"Novi Predlog zakona o oglašavanju, trebalo bi da promeni sve nedostatke koje je imao dosadašnji zakon i ono što je još jako bitno, jeste da se uskladi sa direktivama EU."
StojkovićDušica,"Stojković, Dušica",Srpska napredna stranka,F,1979,ZA,"Dakle, pre dve godine u Narodnoj skupštini Republike Srbije i da upravo oni predstavljaju pomak u usaglašavanju sa evropskim standardima i na naše obaveze koje su u skladu sa otvaranjem poglavlja 10 i skrininzima koji su obavljeni za poglavlje 10 kada je reč o informacionom društvu i medijima, da su ovi zakoni bili predmet široke javne debate koja je trajala više od dve godine i koji su podržali kako Evropska komisija davanjem svog pozitivnog mišljenja, tako i sve relevantne međunarodne organizacije i institucije udruženja u zemlji i inostranstvu."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,ZA,"Ali, ono što je bitno da kažemo da, s obzirom da je Srbija na putu evropskih integracija, s obzirom da SSP mora da primenjuje i mi svake godine otprilike dajemo neki izveštaj o tome, a i EU o tome na kom smo to putu, na kojoj smo lestvici do koje smo stigli u implementaciji tih uopšte harmonizaciji evropskih direktiva, treba reći da su ovde vrlo važne te tri direktive usvojene koje se odnose na ovu oblast, a to su Direktiva 114 iz 2006. godine, ta 33 iz 2003. godine, iz 2010. godine 13. Na kraju bih rekla, što se tiče ovog zakonskog predloga, da je on prošao javnu raspravu pre gotovo godinu dana, znači, od 3. januara do 3. februara prošle godine, prošao saglasnost Evropske komisije i postoje dobri razlozi da se ovaj zakon usvoji. Ono što je bitno reći, da su oni dali određene zaključke po tom pitanju, a to je da sistem same odbrane koji treba da se zaokruži je upravo donošenje ovakvog zakona, ali i donošenje strategije koja će govoriti o bezbednosti uopšte informatičkog prostora i ono što je bitno da zahtev EU nas negde i gura, jer je EU 2013. godine donela upravo Strategiju o informatičkoj bezbednosti, tako da je i na nama da se vodimo tim putem, ali da mere koje treba sprovesti sigurno i date su ovim predlogom zakona, da se definišu i one komponente koje se odnose i na javna privatna partnerstva, ali i na donošenje i regulisanje međunarodne saradnje, kako u regionu, tako i one koja nas obavezuje u okviru EU."
ĐurišićMarko,"Đurišić, Marko",Socijaldemokratska stranka,M,1968,ZA,"Poštovani gospodine ministre, poštovani gosti iz Ministarstva, kolege poslanici, dva zakona koja su pred nama, po mišljenju Poslaničke grupe Boris Tadić, SDS – Zajedno za Srbiju, Zeleni Srbije, predstavljaju dobar korak ka uređenju pravnog sistema Republike Srbije, ka usklađivanju naših propisa sa evropskim propisima i pre svega treba da olakšaju građanima život."
StefanovićNebojša,"Stefanović, Nebojša",Srpska napredna stranka,M,1976,NEUTRALNO,"Podsetiću da u mnogim zemljama EU uopšte nije dozvoljeno ni sindikalno organizovanje, a kamoli štrajk."
StefanovićNebojša,"Stefanović, Nebojša",Srpska napredna stranka,M,1976,NEUTRALNO,"U ovom slučaju mi imamo i Zakon o evidencijama, koji je sada u Evropskoj komisiji, Zakon o obradi podataka o evidencijama u MUP-u, koji će definisati ko pristupa bazama, podacima, kako se pohranjuju, kako se čuvaju, kako se koriste."
VukićVanja,"Vukić, Vanja",Socijalistička partija Srbije,M,1978,NEUTRALNO,"Da bi se dobila vizna liberalizacija, da bi građani mogli da putuju u zemlje EU bez viza, moraju da se ispune tehnički uslovi, a to su pre svega biometrijska dokumenta koja su počela da se izdaju za vreme dok je ministar unutrašnjih poslova bio Ivica Dačić, zakoni koji su potrebni da se usvoje, a to su: Zakon o azilu, Zakon o državnoj granici i Zakon o strancima."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,NEUTRALNO,"Da li ove godine ili sledeće godine sa istim ministrom ili drugim, to je pitanje samo vremenskog toka, ali je to prosto i deo evropskih promena kada su u pitanju dokumenta i mnogo prirodnije za vozačku i saobraćajnu dozvolu, da to radi lokalna samouprava i bliže je građanima. Ovo je mnogo manji šok za mnoge od nas koji nedovoljno znaju o tome kako se to radi u Evropi, ali je dobro prvo po Ministarstvo unutrašnjih poslova, dobro je za pripadnike Ministarstva unutrašnjih poslova, dobro je za građane i dobro je da lokalnoj samoupravi damo ono što ona stvarno može da uradi, a to je da izdaje vozačke i saobraćajne dozvole."
ŠormazDragan,"Šormaz, Dragan",Srpska napredna stranka,M,1967,ZA,"Izvestilac za Srbiju u evropskom parlamentu, gospodin Mekalister je napisao izveštaj o nama na šest strana, a dobio je preko 200 amandmana u evropskom parlamentu. Ako već hoćemo svi da idemo u EU, a ne da ovde govorimo o tome da li je ovo obrazloženje bolje i da molimo ministra da nam prihvati amandman, kako bi nam skočio rejting. Aleksandar Vučić i SNS će vas opet poraziti do kolena i zbog ovakvog ponašanja bićete poraženi žestoko na ovim izborima, jer se ne ponašate ni demokratski, a ne ponašate se ni u skladu sa evropskim vrednostima."
ŠutanovacDragan,"Šutanovac, Dragan",Demokratska stranka,M,1968,NEUTRALNO,"Iz iskustva ljudi koji rade u policiji, bez obzira na, da kažem, deklarativno ili hajde, zakonsko proklamovanu nezavisnost policije u svom delovanju, nažalost policija još uvek ima segmente koja zavisi od službi bezbednosti, nije nezavisna u potpunosti i to je nešto što je Evropska komisija konstatovala u svom izveštaju za Poglavlje 24."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,NEUTRALNO,"Kolika je moć znanja i obrazovanja za razvoj srpskog društva, ali i za društvo u celini najbolje je pokazao čuveni nemački filozof Lajbnic koji je rekao, citiram: „Dajte mi vaspitanje i obrazovanje, a mi ćemo za kraće vreme nego što je jedno stoleće promeniti karakter čitave Evrope“, završen citat. To omogućava otvorenost fakulteta prema svim progresivnim tekovinama vaspitanja i obrazovanja, kako u Evropi, tako i u svetu, ali uz uslov da se poštuje imperativ kritičkog vrednovanja i stvaralačkog preuzima stranih ideja i modela u svoju pedagošku praksu, što zahteva na neki način da svoju pedagošku praksu inkorporira evropsku dimenziju obrazovanja kod nas."
BogosavljevićBoškovićSnežana,"Bogosavljević-Bošković, Snežana",Socijalistička partija Srbije,F,1964,ZA,"Danas je prilika da se podsetimo da su Bolonjsku deklaraciju potpisali evropski ministri obrazovanja 1999. godine, sa prevashodnim ciljem uspostavljanja jedinstvenog, evropskog područja visokog obrazovanja. Za nas dodatan motiv bila je i činjenica da apliciramo za članstvo u Evropskoj uniji i u tom smislu želimo, a imamo i obavezu, da domaću regulativu, domaće zakone u svim oblastima, pa i u oblasti visokog obrazovanja, uskladimo sa evropskim standardima."
FilipovićSrbislav,"Filipović, Srbislav",Srpska napredna stranka,M,1984,NEUTRALNO,"Mi smo bili država koja je do 2011, 2012, pa i 2013. godine bila apsolutno prva u Evropi po nezaposlenosti mladih ljudi."
FilipovskiDubravka,"Filipovski, Dubravka",Srpska napredna stranka,F,1967,ZA,"Slažem se sa vašim najavama da smo uhvatili negde poslednji korak sa evropskim zemljama kada je u pitanju dualno obrazovanje, da se mora uvesti informatika u škole i da i od ove jeseni nismo uveli taj predmet, samo što to nije postavljeno na pravi način, ali verujem da će i ovih godinu dana biti jedan dovoljan okvir da sagledate koji su problemi tehničke prirode pre svega po školama, da bi sa nastavom informatike sledeće godine u septembru mesecu startovali mnogo pripremljeniji."
KarićIvan,"Karić, Ivan",Zeleni Srbije,M,1975,NEUTRALNO,"Primer Holandije, države koja ima najrazvijeniju agroprivredu u Evropskoj uniji govori o tome da je ona zabranila glifosat i tako svoje pravilnike stavila iznad onih koje propisuje Komisija Evropske unije, što nam govori da je moguće imati strože zakone od Evropske komisije ili od Evropske unije. Sve zelene partije su protiv glifosata u celoj Evropskoj uniji i poslednjih šest meseci je bilo posebno aktuelno ovo pitanje u Evropskom parlamentu. Svetska zdravstvena organizacija dovodi ovaj herbicid u vezu sa mogućim uzrokom oboljenja od karcinoma, a nažalost Evropska komisija je njegovu upotrebu privremeno produžila do 31. decembra 2017. godine."
LaketićDarko,"Laketić, Darko",Srpska napredna stranka,M,1975,NEUTRALNO,"Najmanje značajan razlog za podršku ovom predlogu jeste činjenica da je udeo osoba uzrasta od 30 do 34 godine koji imaju visoko ili više obrazovanje u EU je skoro za trećinu veći nego u Srbiji, sa udelom od 36,8% u 2013. godini i osetnim povećanjem u odnosu na 2002. godinu, EU još uvek nije ispunila svoj zacrtani cilj, a to je da 2020. godine taj procenat bude 40%. Dakle, 2002. godine je EU prosečno imala 24% visokoobrazovnih stanovnika u toj starosnoj populaciji."
MihajlovskaLjupka,"Mihajlovska, Ljupka",Dosta je bilo,F,1981,NEUTRALNO,"Poštovane koleginice i kolege, dragi prošli, sadašnji i budući studenti, Zakon o visokom obrazovanju koji je donet 2005. godine donet je sa ciljem ozbiljne i temeljne reforme visokog obrazovanja u Srbiji, a u cilju da se uspostavi konkurentno i usaglašeno visoko obrazovanje sa visokim obrazovanjem na evropskom prostoru. Omanulo se u svemu, osim u konkurisanju za evropske projekte i u količini realizovanih projekata i dobijenih sredstava, ali nažalost ne i u rezultatima kojima su ti projekti postignuti."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"izjavu o usklađenosti Nacrta zakona o izmenama i dopunama Zakona o visokom obrazovanju sa propisima EU. Jel ova država nema pravo da donese svoje zakone, da svaki zakon u republičkoj Skupštini mora da ima izjavu usklađenosti sa propisima EU. Protestujem protiv nametanja zakona sa strane, protestujem protiv prepisivanja zakona sa zapada koji se nameću ovome društvu i državi, protestujem protiv neusklađivanja tih zapadnih i evropskih zakona sa našom pravnom tradicijom, sa našom istorijom, sa našom kulturom, sa našim identitetom, sa našim nacionalnim interesima i svim drugim, što zapravo treba da bude u prvom planu, a ne Evropska unija. To je naš problem ovih 16 godina, što je Evropska unija u prvom planu, a naši nacionalni i državni interesi, naš identitet, naše nasleđe, naše tekovine, su jednostavno gurnute u drugi plan. To su ljudi koji su svaki dan u klupama, ljudi koji svaki dan drže dnevnike, ljudi koji svaki dan rade sa decom i oni bolje znaju obrazovanje od teoretičara iz EU, od nevladinih organizacija, od pedagoga i psihologa koji reformišu naše obrazovanje."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,PROTIV,"Za vas je, naravno, verovatno najvažnije da ste vi ovde dali izjavu o usklađenosti ovoga nacrta zakona sa propisima EU, jer je to ovoj Vladi očito najvažnije. Evropska unija je preča ovoj Vladi od interesa srpskih studenata, srpskih majki, porodilja, domaćih privrednika i svega drugoga što smo mogli da čujemo ovih dana od predsednika Vlade, koji se još nije izvinio za one neviđene uvrede svim srpskim majkama i porodiljama, koje je optužio da uzimaju pare za rađanje dece."
ObradovićŽarko,"Obradović, Žarko",Socijalistička partija Srbije,M,1960,NEUTRALNO,"Ako smo mogli da postanemo deo evropskog sistema visokog obrazovanja, gde postoji 47 zemalja i da damo mogućnost našim studentima, nastavnicima, nastavnom osoblju da svoje znanje i sposobnosti, da kažem, u različitim delovima Evrope može da promoviše i da nastavi studije, onda nema razloga da i kod nas ne kažemo – ako neke stvari ne valjaju, zašto ne valjaju."
OgnjanovićOlivera,"Ognjanović, Olivera",Srpska napredna stranka,F,1969,ZA,"Bitnije je stvarati mlade ljude koji će sutra svojim znanjem, kulturom i sposobnostima podsticati širenje evropskih vrednosti u našoj zemlji. Upravo ovom dopunom Zakona o visokom obrazovanju stvorićemo još neophodnih kadrova, a takođe dopuna ovog zakona je neophodna radi daljeg usklađivanja sa Sporazumom o stabilizaciji i pridruživanju EU. Znanje i organizovanost su vrline koje posebno gaji i neguje evropska zajednica, koje su potrebne jednoj modernoj državi koja ne želi da otežava pristup visokoškolskom stepenu obrazovanja."
RaškovićIvićSanda,"Rašković Ivić, Sanda",Nova Srbija,F,1956,NEUTRALNO,"Kada se brane završni radovi, uvek su izmešana osećanja, jer uz zadovoljstvo i radost što je student završio školu i postao akademski građanin, istovremeno je to izmešano i sa suzama, jer mnogi od njih već imaju posao u Italiji, Kanadi, SAD, Nemačkoj i drugim zemljama Evrope i EU, da bi tamo odlazili da leče i neguju neke druge ljude. Citirala bih jedan tekst Vladimira Grečića, koji je nedavno objavljen u Politici, a koji je izazvao vrlo veliku pažnju, a koji kaže da je broj ljudi koji je emigrirao iz Srbije u države OECD, to su Kanada, Amerika i 18 zemalja Evrope, u periodu od 2004. do 2013. godine iznosio prosečno 226 hiljada godišnje, 2013. godine je emigriralo 45 hiljada osoba, a 2015. godine imali smo zaista rekord sa 58 hiljada koji su emigrirali iz Srbije. Uvodi se bodovni sistem, ESPB, odnosno evropski sistem prenosa bodova, kao jedan priklani sistem u unapređenju najšire razmene studenata."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,PROTIV,"Međutim, naš evropski put uništio je sve ono što je ostalo od našeg obrazovanja. Ili takvim diplomcima niko ne govori danas da je jedna od najdemokratskijih evropskih država, Švajcarska, dala pravo glasa ženama tek 1971. godine, čak šta više u jednom od kantona to se desilo i mnogo kasnije 1990. godine. Ovo je neko uradio namerno, namerno iz Evrope je stiglo, a naravno naši ljudi, koji su bili na vlasti, nisu mogli da se odupru tome, i to su prihvatili."
